"state_from","county_from","state_to","county_to","in","out","change"
51,710,24,5,62,99,-37
51,710,24,25,0,34,-34
51,710,24,27,0,35,-35
51,710,24,31,90,135,-45
51,710,24,33,103,150,-47
51,710,24,37,121,118,3
51,710,24,45,0,36,-36
51,710,24,510,63,66,-3
51,710,25,5,22,0,22
51,710,25,17,45,45,0
51,710,25,25,32,29,3
51,710,26,49,27,0,27
51,710,26,125,31,44,-13
51,710,26,161,29,0,29
51,710,26,163,77,103,-26
51,710,27,53,36,0,36
51,710,28,47,64,80,-16
51,710,28,59,70,43,27
51,710,29,189,0,51,-51
51,710,32,3,32,75,-43
51,710,34,3,0,32,-32
51,710,34,5,0,33,-33
51,710,34,7,32,34,-2
51,710,34,13,58,52,6
51,710,34,17,0,37,-37
51,710,34,23,33,39,-6
51,710,34,25,23,33,-10
51,710,34,29,0,31,-31
51,710,34,31,0,32,-32
51,710,36,5,129,68,61
51,710,36,29,29,48,-19
51,710,36,47,166,141,25
51,710,36,55,0,26,-26
51,710,36,59,41,50,-9
51,710,36,61,72,56,16
51,710,36,67,39,0,39
51,710,36,71,24,0,24
51,710,36,81,126,92,34
51,710,36,85,28,31,-3
51,710,36,91,46,0,46
51,710,36,103,43,65,-22
51,710,36,119,0,47,-47
51,710,37,49,43,52,-9
51,710,37,51,99,88,11
51,710,37,53,53,56,-3
51,710,37,55,0,24,-24
51,710,37,63,0,33,-33
51,710,37,67,35,29,6
51,710,37,71,0,38,-38
51,710,37,73,29,43,-14
51,710,37,81,58,96,-38
51,710,37,91,0,32,-32
51,710,37,101,0,34,-34
51,710,37,119,76,207,-131
51,710,37,129,40,32,8
51,710,37,133,125,175,-50
51,710,37,139,49,122,-73
51,710,37,147,33,38,-5
51,710,37,183,84,181,-97
51,710,39,35,85,100,-15
51,710,39,49,62,52,10
51,710,39,61,51,35,16
51,710,39,153,28,0,28
51,710,40,109,44,65,-21
51,710,40,143,0,36,-36
51,710,42,3,72,51,21
51,710,42,17,34,0,34
51,710,42,49,26,0,26
51,710,42,91,28,41,-13
51,710,42,101,107,160,-53
51,710,44,5,63,94,-31
51,710,45,13,49,49,0
51,710,45,15,173,91,82
51,710,45,19,112,91,21
51,710,45,35,29,0,29
51,710,45,45,0,39,-39
51,710,45,63,0,40,-40
51,710,45,79,38,43,-5
51,710,45,91,0,34,-34
51,710,47,65,0,35,-35
51,710,47,93,40,38,2
51,710,47,125,41,0,41
51,710,47,157,74,70,4
51,710,48,27,0,55,-55
51,710,48,29,69,144,-75
51,710,48,113,79,124,-45
51,710,48,141,39,72,-33
51,710,48,201,134,206,-72
51,710,48,273,33,0,33
51,710,48,355,74,80,-6
51,710,48,409,32,43,-11
51,710,48,439,64,108,-44
51,710,48,453,0,50,-50
51,710,48,491,0,52,-52
51,710,51,1,53,59,-6
51,710,51,3,29,52,-23
51,710,51,13,63,104,-41
51,710,51,41,81,148,-67
51,710,51,59,204,360,-156
51,710,51,73,21,41,-20
51,710,51,85,28,49,-21
51,710,51,87,80,184,-104
51,710,51,93,100,74,26
51,710,51,95,69,83,-14
51,710,51,107,36,42,-6
51,710,51,121,28,46,-18
51,710,51,131,31,28,3
51,710,51,149,26,0,26
51,710,51,153,109,130,-21
51,710,51,175,0,36,-36
51,710,51,177,46,67,-21
51,710,51,179,42,49,-7
51,710,51,199,115,115,0
51,710,51,510,56,106,-50
51,710,51,540,27,0,27
51,710,51,550,2814,3609,-795
51,710,51,620,26,48,-22
51,710,51,650,949,1084,-135
51,710,51,680,28,0,28
51,710,51,700,905,844,61
51,710,51,730,25,38,-13
51,710,51,740,1718,1539,179
51,710,51,760,122,176,-54
51,710,51,770,22,28,-6
51,710,51,800,448,611,-163
51,710,51,810,8001,9254,-1253
51,710,53,29,44,45,-1
51,710,53,33,56,69,-13
51,710,53,35,36,103,-67
51,710,53,53,37,66,-29
51,710,55,79,0,34,-34
51,720,51,195,257,228,29
51,730,8,41,0,29,-29
51,730,24,33,35,38,-3
51,730,36,47,32,29,3
51,730,37,51,43,47,-4
51,730,48,27,33,51,-18
51,730,51,25,42,0,42
51,730,51,41,672,691,-19
51,730,51,53,248,330,-82
51,730,51,59,24,26,-2
51,730,51,87,137,146,-9
51,730,51,149,319,565,-246
51,730,51,183,124,81,43
51,730,51,570,215,243,-28
51,730,51,670,328,454,-126
51,730,51,700,26,43,-17
51,730,51,710,38,25,13
51,730,51,760,187,230,-43
51,730,51,810,24,0,24
51,730,53,53,0,34,-34
51,735,51,59,0,34,-34
51,735,51,73,0,33,-33
51,735,51,93,0,38,-38
51,735,51,95,0,43,-43
51,735,51,199,186,143,43
51,735,51,650,219,129,90
51,735,51,700,262,224,38
51,735,51,810,23,0,23
51,740,4,13,29,0,29
51,740,6,37,34,33,1
51,740,6,73,91,156,-65
51,740,9,11,67,46,21
51,740,11,1,25,29,-4
51,740,12,31,108,84,24
51,740,12,33,48,59,-11
51,740,12,86,24,32,-8
51,740,13,39,0,42,-42
51,740,13,63,0,32,-32
51,740,13,67,0,26,-26
51,740,15,3,35,73,-38
51,740,17,31,0,34,-34
51,740,17,97,23,0,23
51,740,24,31,47,76,-29
51,740,24,33,55,70,-15
51,740,24,510,0,29,-29
51,740,26,163,42,32,10
51,740,36,47,48,36,12
51,740,36,61,0,29,-29
51,740,37,51,0,52,-52
51,740,37,53,26,0,26
51,740,37,55,0,37,-37
51,740,37,73,34,56,-22
51,740,37,91,0,36,-36
51,740,37,119,0,45,-45
51,740,37,133,67,89,-22
51,740,37,139,41,95,-54
51,740,37,183,0,55,-55
51,740,42,3,0,29,-29
51,740,42,101,0,30,-30
51,740,45,15,51,36,15
51,740,45,19,35,0,35
51,740,48,27,0,34,-34
51,740,48,113,0,29,-29
51,740,48,201,56,45,11
51,740,51,41,48,42,6
51,740,51,59,58,44,14
51,740,51,87,46,60,-14
51,740,51,93,136,209,-73
51,740,51,95,0,35,-35
51,740,51,153,0,40,-40
51,740,51,175,0,33,-33
51,740,51,199,30,57,-27
51,740,51,550,2674,3172,-498
51,740,51,620,0,32,-32
51,740,51,650,277,269,8
51,740,51,700,322,361,-39
51,740,51,710,1539,1718,-179
51,740,51,760,52,50,2
51,740,51,800,1054,1490,-436
51,740,51,810,1425,1304,121
51,740,53,35,0,31,-31
51,750,37,119,0,28,-28
51,750,51,59,24,36,-12
51,750,51,63,0,39,-39
51,750,51,71,26,0,26
51,750,51,107,0,28,-28
51,750,51,121,418,436,-18
51,750,51,155,248,262,-14
51,750,51,161,0,41,-41
51,750,51,197,28,0,28
51,750,51,770,0,58,-58
51,760,1,73,22,0,22
51,760,4,13,61,45,16
51,760,6,1,25,0,25
51,760,6,37,105,65,40
51,760,6,59,46,0,46
51,760,6,67,27,0,27
51,760,6,73,60,65,-5
51,760,6,75,28,40,-12
51,760,8,31,0,36,-36
51,760,9,1,44,36,8
51,760,9,3,34,0,34
51,760,9,9,25,0,25
51,760,10,3,35,0,35
51,760,11,1,106,144,-38
51,760,12,1,25,0,25
51,760,12,11,46,26,20
51,760,12,31,25,0,25
51,760,12,57,0,41,-41
51,760,12,86,34,38,-4
51,760,12,95,31,40,-9
51,760,12,99,31,21,10
51,760,12,103,28,23,5
51,760,13,51,29,0,29
51,760,13,67,28,44,-16
51,760,13,89,53,41,12
51,760,13,121,50,94,-44
51,760,13,135,34,43,-9
51,760,17,31,92,144,-52
51,760,18,97,29,0,29
51,760,21,111,27,0,27
51,760,22,33,0,25,-25
51,760,24,3,38,39,-1
51,760,24,5,40,42,-2
51,760,24,31,75,71,4
51,760,24,33,96,112,-16
51,760,24,510,153,73,80
51,760,25,17,34,51,-17
51,760,25,25,0,31,-31
51,760,26,163,49,0,49
51,760,34,3,31,0,31
51,760,34,13,121,45,76
51,760,34,17,23,0,23
51,760,34,23,26,0,26
51,760,36,5,76,35,41
51,760,36,29,23,0,23
51,760,36,47,189,152,37
51,760,36,55,33,0,33
51,760,36,59,25,0,25
51,760,36,61,117,135,-18
51,760,36,67,0,23,-23
51,760,36,81,62,54,8
51,760,36,103,40,0,40
51,760,36,119,56,0,56
51,760,37,51,27,0,27
51,760,37,63,60,44,16
51,760,37,67,32,0,32
51,760,37,81,24,43,-19
51,760,37,119,95,152,-57
51,760,37,129,32,23,9
51,760,37,135,34,0,34
51,760,37,147,24,0,24
51,760,37,183,101,118,-17
51,760,39,35,28,34,-6
51,760,39,49,43,36,7
51,760,41,51,0,33,-33
51,760,42,3,56,36,20
51,760,42,91,34,30,4
51,760,42,101,64,75,-11
51,760,45,19,44,33,11
51,760,45,79,0,22,-22
51,760,47,93,25,0,25
51,760,48,29,0,31,-31
51,760,48,113,30,51,-21
51,760,48,201,0,48,-48
51,760,48,453,38,54,-16
51,760,51,1,20,0,20
51,760,51,3,129,125,4
51,760,51,7,78,59,19
51,760,51,13,147,143,4
51,760,51,19,24,0,24
51,760,51,31,35,26,9
51,760,51,33,68,37,31
51,760,51,36,52,38,14
51,760,51,41,4646,5745,-1099
51,760,51,49,40,41,-1
51,760,51,53,78,54,24
51,760,51,57,0,28,-28
51,760,51,59,498,309,189
51,760,51,61,32,0,32
51,760,51,73,41,0,41
51,760,51,75,149,167,-18
51,760,51,83,30,0,30
51,760,51,85,621,645,-24
51,760,51,87,6431,7683,-1252
51,760,51,95,126,83,43
51,760,51,101,53,44,9
51,760,51,107,104,48,56
51,760,51,109,73,66,7
51,760,51,111,49,28,21
51,760,51,117,48,63,-15
51,760,51,119,0,29,-29
51,760,51,121,74,52,22
51,760,51,127,85,52,33
51,760,51,133,29,0,29
51,760,51,135,37,42,-5
51,760,51,137,0,29,-29
51,760,51,143,27,0,27
51,760,51,145,92,128,-36
51,760,51,147,54,35,19
51,760,51,149,78,98,-20
51,760,51,153,186,99,87
51,760,51,161,52,33,19
51,760,51,165,29,0,29
51,760,51,177,106,64,42
51,760,51,179,93,74,19
51,760,51,199,65,38,27
51,760,51,510,88,92,-4
51,760,51,540,144,72,72
51,760,51,550,115,83,32
51,760,51,570,134,78,56
51,760,51,590,30,42,-12
51,760,51,630,48,26,22
51,760,51,650,90,73,17
51,760,51,660,38,0,38
51,760,51,670,114,126,-12
51,760,51,680,54,43,11
51,760,51,700,150,84,66
51,760,51,710,176,122,54
51,760,51,730,230,187,43
51,760,51,740,50,52,-2
51,760,51,770,69,57,12
51,760,51,800,29,34,-5
51,760,51,810,218,163,55
51,760,51,830,25,0,25
51,760,53,33,25,71,-46
51,770,12,57,57,0,57
51,770,12,86,34,0,34
51,770,13,121,0,24,-24
51,770,36,5,34,0,34
51,770,36,47,34,26,8
51,770,37,67,36,0,36
51,770,37,81,0,110,-110
51,770,37,119,56,100,-44
51,770,37,183,29,55,-26
51,770,45,51,0,35,-35
51,770,51,3,37,0,37
51,770,51,5,43,57,-14
51,770,51,15,35,0,35
51,770,51,19,545,538,7
51,770,51,23,594,745,-151
51,770,51,41,49,72,-23
51,770,51,45,49,26,23
51,770,51,59,61,35,26
51,770,51,63,75,64,11
51,770,51,67,532,489,43
51,770,51,71,28,0,28
51,770,51,87,76,53,23
51,770,51,89,54,30,24
51,770,51,121,246,221,25
51,770,51,143,0,39,-39
51,770,51,155,42,52,-10
51,770,51,161,2968,3243,-275
51,770,51,163,30,0,30
51,770,51,515,51,34,17
51,770,51,550,0,32,-32
51,770,51,580,39,0,39
51,770,51,590,31,0,31
51,770,51,650,34,28,6
51,770,51,660,0,26,-26
51,770,51,680,50,58,-8
51,770,51,690,37,0,37
51,770,51,710,28,22,6
51,770,51,750,58,0,58
51,770,51,760,57,69,-12
51,770,51,775,811,950,-139
51,770,51,810,81,36,45
51,770,53,33,0,40,-40
51,775,51,19,63,73,-10
51,775,51,23,104,117,-13
51,775,51,45,50,0,50
51,775,51,67,82,78,4
51,775,51,121,144,155,-11
51,775,51,161,607,504,103
51,775,51,770,950,811,139
51,790,51,3,43,55,-12
51,790,51,15,829,781,48
51,790,51,59,32,0,32
51,790,51,121,0,29,-29
51,790,51,163,47,81,-34
51,790,51,165,117,112,5
51,790,51,540,34,31,3
51,790,51,660,99,66,33
51,790,51,820,302,245,57
51,800,6,73,73,83,-10
51,800,9,11,0,43,-43
51,800,12,19,0,50,-50
51,800,12,31,62,63,-1
51,800,12,33,0,49,-49
51,800,12,113,51,0,51
51,800,13,67,0,38,-38
51,800,13,121,0,28,-28
51,800,15,3,81,34,47
51,800,24,3,37,0,37
51,800,24,31,61,0,61
51,800,24,33,42,43,-1
51,800,26,163,0,39,-39
51,800,37,73,99,176,-77
51,800,37,119,0,32,-32
51,800,37,133,0,46,-46
51,800,37,139,0,64,-64
51,800,37,143,0,30,-30
51,800,37,183,0,59,-59
51,800,45,15,42,38,4
51,800,51,41,52,52,0
51,800,51,59,75,51,24
51,800,51,87,25,33,-8
51,800,51,93,434,478,-44
51,800,51,95,0,45,-45
51,800,51,153,39,39,0
51,800,51,175,106,132,-26
51,800,51,199,56,0,56
51,800,51,550,1296,927,369
51,800,51,620,110,104,6
51,800,51,650,266,190,76
51,800,51,700,393,246,147
51,800,51,710,611,448,163
51,800,51,740,1490,1054,436
51,800,51,760,34,29,5
51,800,51,810,1153,597,556
51,810,1,73,32,46,-14
51,810,1,89,25,73,-48
51,810,1,97,0,60,-60
51,810,1,101,34,37,-3
51,810,2,20,25,34,-9
51,810,4,3,0,34,-34
51,810,4,13,173,225,-52
51,810,4,19,60,60,0
51,810,6,1,36,49,-13
51,810,6,13,0,34,-34
51,810,6,29,56,88,-32
51,810,6,31,144,181,-37
51,810,6,37,235,264,-29
51,810,6,53,78,186,-108
51,810,6,59,86,112,-26
51,810,6,65,108,132,-24
51,810,6,67,34,46,-12
51,810,6,71,68,144,-76
51,810,6,73,1119,1061,58
51,810,6,77,0,42,-42
51,810,6,85,55,68,-13
51,810,6,111,130,142,-12
51,810,8,5,39,36,3
51,810,8,13,0,29,-29
51,810,8,31,0,38,-38
51,810,8,35,0,29,-29
51,810,8,41,61,129,-68
51,810,8,59,0,36,-36
51,810,9,1,58,27,31
51,810,9,3,55,32,23
51,810,9,9,48,54,-6
51,810,9,11,214,138,76
51,810,10,1,31,54,-23
51,810,10,3,68,58,10
51,810,11,1,129,95,34
51,810,12,5,67,106,-39
51,810,12,9,57,116,-59
51,810,12,11,158,134,24
51,810,12,19,216,265,-49
51,810,12,21,25,33,-8
51,810,12,31,938,552,386
51,810,12,33,523,312,211
51,810,12,53,0,31,-31
51,810,12,57,140,299,-159
51,810,12,69,45,58,-13
51,810,12,71,49,62,-13
51,810,12,81,0,33,-33
51,810,12,83,0,33,-33
51,810,12,86,146,123,23
51,810,12,87,89,90,-1
51,810,12,89,0,34,-34
51,810,12,91,54,74,-20
51,810,12,95,142,168,-26
51,810,12,97,37,39,-2
51,810,12,99,113,115,-2
51,810,12,101,0,62,-62
51,810,12,103,90,111,-21
51,810,12,105,44,81,-37
51,810,12,109,36,56,-20
51,810,12,111,0,43,-43
51,810,12,113,105,115,-10
51,810,12,115,32,48,-16
51,810,12,117,49,86,-37
51,810,12,127,45,74,-29
51,810,13,39,108,160,-52
51,810,13,51,46,47,-1
51,810,13,57,41,48,-7
51,810,13,63,0,49,-49
51,810,13,67,72,150,-78
51,810,13,73,43,46,-3
51,810,13,89,28,90,-62
51,810,13,97,0,50,-50
51,810,13,121,78,142,-64
51,810,13,135,77,146,-69
51,810,13,151,0,47,-47
51,810,13,215,41,31,10
51,810,13,223,0,50,-50
51,810,13,245,0,62,-62
51,810,15,3,515,498,17
51,810,16,1,0,41,-41
51,810,17,31,170,192,-22
51,810,17,43,31,47,-16
51,810,17,97,285,166,119
51,810,17,111,27,0,27
51,810,17,143,33,0,33
51,810,17,163,39,46,-7
51,810,17,197,39,0,39
51,810,18,3,33,0,33
51,810,18,89,0,34,-34
51,810,18,97,62,59,3
51,810,18,141,0,22,-22
51,810,20,91,0,39,-39
51,810,20,173,0,40,-40
51,810,21,47,33,0,33
51,810,21,67,0,32,-32
51,810,21,111,55,77,-22
51,810,22,33,22,32,-10
51,810,22,51,43,28,15
51,810,22,71,39,34,5
51,810,22,103,0,28,-28
51,810,23,5,107,78,29
51,810,23,19,25,0,25
51,810,23,23,0,48,-48
51,810,23,31,31,29,2
51,810,24,3,248,276,-28
51,810,24,5,147,98,49
51,810,24,9,43,58,-15
51,810,24,17,56,53,3
51,810,24,21,47,55,-8
51,810,24,25,59,36,23
51,810,24,27,54,84,-30
51,810,24,31,154,203,-49
51,810,24,33,154,247,-93
51,810,24,37,279,287,-8
51,810,24,45,33,0,33
51,810,24,510,56,43,13
51,810,25,1,27,0,27
51,810,25,9,34,37,-3
51,810,25,13,43,30,13
51,810,25,17,71,77,-6
51,810,25,21,46,26,20
51,810,25,23,24,0,24
51,810,25,25,33,29,4
51,810,25,27,39,39,0
51,810,26,49,33,31,2
51,810,26,65,37,0,37
51,810,26,81,39,31,8
51,810,26,99,50,40,10
51,810,26,125,56,82,-26
51,810,26,161,0,50,-50
51,810,26,163,162,193,-31
51,810,27,37,31,27,4
51,810,27,53,40,62,-22
51,810,28,47,122,97,25
51,810,28,59,69,90,-21
51,810,28,75,95,0,95
51,810,29,47,0,35,-35
51,810,29,95,0,36,-36
51,810,29,189,49,53,-4
51,810,31,55,0,41,-41
51,810,31,153,0,53,-53
51,810,32,1,51,57,-6
51,810,32,3,93,173,-80
51,810,33,11,43,21,22
51,810,33,15,31,0,31
51,810,34,3,47,38,9
51,810,34,5,80,50,30
51,810,34,7,33,70,-37
51,810,34,13,95,39,56
51,810,34,15,0,44,-44
51,810,34,17,62,41,21
51,810,34,21,32,0,32
51,810,34,23,56,32,24
51,810,34,25,46,48,-2
51,810,34,27,0,37,-37
51,810,34,29,51,47,4
51,810,34,31,0,38,-38
51,810,34,39,63,33,30
51,810,35,1,22,36,-14
51,810,36,1,37,0,37
51,810,36,5,122,130,-8
51,810,36,7,30,0,30
51,810,36,27,24,0,24
51,810,36,29,53,73,-20
51,810,36,45,0,37,-37
51,810,36,47,149,160,-11
51,810,36,55,72,55,17
51,810,36,59,106,88,18
51,810,36,61,91,116,-25
51,810,36,65,0,38,-38
51,810,36,67,47,35,12
51,810,36,71,59,0,59
51,810,36,81,211,152,59
51,810,36,85,34,0,34
51,810,36,91,64,53,11
51,810,36,103,145,86,59
51,810,36,111,25,0,25
51,810,36,119,48,42,6
51,810,37,21,0,65,-65
51,810,37,25,0,40,-40
51,810,37,29,40,152,-112
51,810,37,31,35,42,-7
51,810,37,41,0,27,-27
51,810,37,49,95,114,-19
51,810,37,51,130,217,-87
51,810,37,53,199,444,-245
51,810,37,55,65,91,-26
51,810,37,57,0,33,-33
51,810,37,63,52,44,8
51,810,37,67,50,72,-22
51,810,37,69,33,0,33
51,810,37,71,0,50,-50
51,810,37,73,30,123,-93
51,810,37,81,95,97,-2
51,810,37,83,0,34,-34
51,810,37,101,0,31,-31
51,810,37,119,141,326,-185
51,810,37,127,0,31,-31
51,810,37,129,54,49,5
51,810,37,133,306,305,1
51,810,37,135,0,32,-32
51,810,37,139,92,318,-226
51,810,37,143,0,56,-56
51,810,37,147,78,74,4
51,810,37,179,0,76,-76
51,810,37,183,160,388,-228
51,810,37,191,30,32,-2
51,810,37,195,0,37,-37
51,810,39,35,89,73,16
51,810,39,49,89,100,-11
51,810,39,61,44,54,-10
51,810,39,85,41,0,41
51,810,39,93,0,29,-29
51,810,39,95,0,33,-33
51,810,39,113,68,32,36
51,810,39,133,27,0,27
51,810,39,151,0,49,-49
51,810,39,153,40,41,-1
51,810,40,27,0,49,-49
51,810,40,31,31,52,-21
51,810,40,109,54,61,-7
51,810,40,143,30,71,-41
51,810,41,51,0,26,-26
51,810,42,3,112,78,34
51,810,42,11,35,0,35
51,810,42,17,75,59,16
51,810,42,21,27,0,27
51,810,42,29,28,67,-39
51,810,42,41,55,51,4
51,810,42,43,51,50,1
51,810,42,45,45,45,0
51,810,42,49,43,41,2
51,810,42,71,29,38,-9
51,810,42,77,43,27,16
51,810,42,79,31,0,31
51,810,42,91,81,68,13
51,810,42,95,35,31,4
51,810,42,101,167,127,40
51,810,42,133,66,0,66
51,810,44,5,199,172,27
51,810,44,7,47,58,-11
51,810,45,13,116,191,-75
51,810,45,15,222,190,32
51,810,45,19,94,123,-29
51,810,45,35,51,140,-89
51,810,45,45,52,85,-33
51,810,45,51,47,44,3
51,810,45,63,0,56,-56
51,810,45,79,44,55,-11
51,810,45,83,0,29,-29
51,810,45,91,0,47,-47
51,810,47,37,45,85,-40
51,810,47,65,0,37,-37
51,810,47,93,24,41,-17
51,810,47,125,46,78,-32
51,810,47,149,0,41,-41
51,810,47,157,139,193,-54
51,810,47,179,0,39,-39
51,810,48,27,76,95,-19
51,810,48,29,154,247,-93
51,810,48,39,0,36,-36
51,810,48,61,0,31,-31
51,810,48,85,28,75,-47
51,810,48,113,61,132,-71
51,810,48,121,0,37,-37
51,810,48,141,50,75,-25
51,810,48,157,31,59,-28
51,810,48,201,169,300,-131
51,810,48,273,101,0,101
51,810,48,355,122,89,33
51,810,48,409,109,47,62
51,810,48,439,153,184,-31
51,810,48,453,0,94,-94
51,810,48,485,0,28,-28
51,810,48,491,0,38,-38
51,810,49,35,30,37,-7
51,810,51,1,97,64,33
51,810,51,3,52,76,-24
51,810,51,13,135,176,-41
51,810,51,41,260,328,-68
51,810,51,59,588,669,-81
51,810,51,69,38,46,-8
51,810,51,73,36,50,-14
51,810,51,85,52,61,-9
51,810,51,87,274,298,-24
51,810,51,93,122,183,-61
51,810,51,95,138,192,-54
51,810,51,99,72,57,15
51,810,51,107,135,142,-7
51,810,51,117,0,40,-40
51,810,51,121,61,64,-3
51,810,51,131,73,60,13
51,810,51,143,35,32,3
51,810,51,153,279,303,-24
51,810,51,161,35,75,-40
51,810,51,175,69,77,-8
51,810,51,177,72,106,-34
51,810,51,179,101,92,9
51,810,51,187,24,0,24
51,810,51,199,116,194,-78
51,810,51,510,93,139,-46
51,810,51,540,40,60,-20
51,810,51,550,4889,6512,-1623
51,810,51,620,0,38,-38
51,810,51,630,42,0,42
51,810,51,650,825,869,-44
51,810,51,660,0,40,-40
51,810,51,670,29,0,29
51,810,51,680,41,38,3
51,810,51,700,744,776,-32
51,810,51,710,9254,8001,1253
51,810,51,730,0,24,-24
51,810,51,735,0,23,-23
51,810,51,740,1304,1425,-121
51,810,51,760,163,218,-55
51,810,51,770,36,81,-45
51,810,51,800,597,1153,-556
51,810,51,830,25,37,-12
51,810,51,840,26,0,26
51,810,53,29,127,155,-28
51,810,53,33,69,158,-89
51,810,53,35,118,132,-14
51,810,53,53,54,72,-18
51,810,53,57,48,32,16
51,810,53,61,51,101,-50
51,810,54,3,50,31,19
51,810,54,81,0,27,-27
51,810,55,59,60,74,-14
51,820,51,3,249,122,127
51,820,51,15,766,770,-4
51,820,51,65,31,0,31
51,820,51,79,39,0,39
51,820,51,125,65,56,9
51,820,51,163,31,0,31
51,820,51,165,45,37,8
51,820,51,540,106,49,57
51,820,51,660,46,0,46
51,820,51,790,245,302,-57
51,830,36,61,0,20,-20
51,830,51,13,0,30,-30
51,830,51,59,48,29,19
51,830,51,73,0,34,-34
51,830,51,87,0,43,-43
51,830,51,95,352,484,-132
51,830,51,127,0,28,-28
51,830,51,199,54,65,-11
51,830,51,650,57,46,11
51,830,51,700,146,161,-15
51,830,51,760,0,25,-25
51,830,51,810,37,25,12
51,840,24,31,28,0,28
51,840,24,43,29,24,5
51,840,51,43,121,84,37
51,840,51,59,125,72,53
51,840,51,69,1619,1937,-318
51,840,51,107,144,107,37
51,840,51,153,56,62,-6
51,840,51,171,104,124,-20
51,840,51,187,120,124,-4
51,840,51,810,0,26,-26
51,840,54,3,140,261,-121
51,840,54,27,75,61,14
51,840,54,37,34,39,-5
51,840,54,65,42,0,42
53,1,53,5,47,136,-89
53,1,53,21,102,162,-60
53,1,53,25,321,264,57
53,1,53,33,53,32,21
53,1,53,61,28,34,-6
53,1,53,63,78,143,-65
53,3,16,1,29,69,-40
53,3,16,35,34,0,34
53,3,16,49,40,0,40
53,3,16,55,37,42,-5
53,3,16,57,86,60,26
53,3,16,69,998,726,272
53,3,53,33,59,49,10
53,3,53,63,145,136,9
53,3,53,75,85,94,-9
53,5,2,20,59,51,8
53,5,4,13,191,170,21
53,5,4,21,0,36,-36
53,5,6,1,34,0,34
53,5,6,29,26,0,26
53,5,6,37,214,107,107
53,5,6,59,94,0,94
53,5,6,65,73,41,32
53,5,6,67,56,0,56
53,5,6,71,66,0,66
53,5,6,73,98,63,35
53,5,6,81,34,0,34
53,5,6,85,28,32,-4
53,5,6,111,47,0,47
53,5,8,5,27,0,27
53,5,15,3,41,0,41
53,5,16,1,119,93,26
53,5,16,19,84,52,32
53,5,16,27,70,48,22
53,5,16,55,88,60,28
53,5,16,57,69,41,28
53,5,16,65,31,30,1
53,5,16,83,40,0,40
53,5,17,31,0,35,-35
53,5,30,29,0,39,-39
53,5,32,3,224,110,114
53,5,35,1,59,0,59
53,5,41,5,54,29,25
53,5,41,17,53,35,18
53,5,41,29,32,0,32
53,5,41,39,62,36,26
53,5,41,47,93,80,13
53,5,41,49,67,0,67
53,5,41,51,109,129,-20
53,5,41,59,388,214,174
53,5,41,61,38,0,38
53,5,41,67,88,63,25
53,5,45,45,0,55,-55
53,5,48,201,44,0,44
53,5,49,35,32,63,-31
53,5,49,49,113,76,37
53,5,53,1,136,47,89
53,5,53,7,94,45,49
53,5,53,9,36,0,36
53,5,53,11,232,173,59
53,5,53,15,46,0,46
53,5,53,17,74,27,47
53,5,53,21,3300,3668,-368
53,5,53,25,349,196,153
53,5,53,27,63,0,63
53,5,53,29,45,0,45
53,5,53,33,711,657,54
53,5,53,35,163,69,94
53,5,53,37,87,54,33
53,5,53,39,78,0,78
53,5,53,41,63,0,63
53,5,53,45,0,30,-30
53,5,53,47,0,35,-35
53,5,53,53,329,162,167
53,5,53,57,76,43,33
53,5,53,61,381,237,144
53,5,53,63,536,568,-32
53,5,53,65,0,31,-31
53,5,53,67,138,80,58
53,5,53,71,416,298,118
53,5,53,73,57,76,-19
53,5,53,75,125,125,0
53,5,53,77,1288,879,409
53,7,2,20,26,0,26
53,7,4,13,103,48,55
53,7,4,19,0,28,-28
53,7,6,37,76,45,31
53,7,6,65,42,0,42
53,7,6,73,47,32,15
53,7,16,1,0,44,-44
53,7,41,5,26,0,26
53,7,41,51,0,28,-28
53,7,53,5,45,94,-49
53,7,53,9,26,0,26
53,7,53,11,46,50,-4
53,7,53,17,1812,1965,-153
53,7,53,21,40,43,-3
53,7,53,25,159,239,-80
53,7,53,27,0,30,-30
53,7,53,33,535,467,68
53,7,53,35,35,30,5
53,7,53,37,73,87,-14
53,7,53,47,187,135,52
53,7,53,53,139,138,1
53,7,53,57,49,57,-8
53,7,53,61,358,231,127
53,7,53,63,128,178,-50
53,7,53,67,75,52,23
53,7,53,73,66,117,-51
53,7,53,75,25,26,-1
53,7,53,77,132,102,30
53,9,2,20,32,0,32
53,9,4,13,73,61,12
53,9,4,19,0,32,-32
53,9,6,37,96,38,58
53,9,6,59,67,36,31
53,9,6,65,48,0,48
53,9,6,67,31,0,31
53,9,6,73,87,42,45
53,9,6,85,33,0,33
53,9,15,3,37,25,12
53,9,32,3,43,28,15
53,9,32,31,25,0,25
53,9,41,39,35,0,35
53,9,41,47,0,28,-28
53,9,41,51,0,50,-50
53,9,41,67,32,0,32
53,9,53,5,0,36,-36
53,9,53,7,0,26,-26
53,9,53,11,67,58,9
53,9,53,15,39,0,39
53,9,53,27,76,101,-25
53,9,53,29,0,34,-34
53,9,53,31,195,167,28
53,9,53,33,547,405,142
53,9,53,35,230,222,8
53,9,53,41,31,34,-3
53,9,53,45,46,33,13
53,9,53,53,245,194,51
53,9,53,57,45,41,4
53,9,53,61,218,191,27
53,9,53,63,66,80,-14
